,listing_id,closest_school,dist_closest_school,ave_dist_3_schools
4319,16076061,Djerriwarrh Community & Education Services - Djerriwarrh Community College,347.75716676799743,768.6141912294011
4320,16076059,Footscray Primary School,550.1419820909668,692.3262333747374
4321,16076057,Montague Continuing Education Centre,685.7850286269661,860.849685783935
4322,16076053,Corpus Christi School,651.4255822205067,771.3083010057857
4323,16076046,St Kilda Primary School,214.18018428869155,512.3451709939173
4324,16076044,Carnegie Primary School,606.633192873078,904.1234602625855
4325,16076042,Croxton Special School,388.6424504041448,672.4879671266059
4326,16076041,Dandenong North Primary School,226.69373037965855,575.5692804058831
4327,14662862,Deer Park West Primary School,837.7297649647585,902.8676934218565
4328,16076034,Eltham College - Lonsdale Street Campus,380.21833180359033,607.5632504424943
4329,16076032,Footscray West Primary School,503.4477832311296,641.0763726853539
4330,11538864,St Joseph's School,212.6545494040275,681.9295321360421
4331,16076030,Box Hill Senior Secondary College,251.1763210432256,608.7484550515233
4332,16076029,Our Lady of Sion College,859.7153104838704,998.7073200502374
4333,12989258,Deer Park West Primary School,398.8216007258648,764.7116570855245
4334,16076028,Gilson College - Mernda Campus,490.55985589747337,1342.7639946946051
4335,16076027,Mernda Park Primary School,1368.27772726471,1652.754501945293
4336,16076023,Mount Scopus Memorial College,743.8988303008282,944.5449787226826
4337,10319087,Box Hill Senior Secondary College,727.663895953506,883.9867397504622
4338,16076017,St Monica's School,125.23260281633058,805.7525794803846
4339,16076015,Anglesea Primary School,1431.6651267306254,9141.98359478585
4340,15750993,Huntly Primary School,1298.925377320146,7776.59318165173
4341,16076012,St Georges Road Primary School Shepparton,485.7675831788492,770.6224599415104
4342,15876189,Camperdown College,274.99862438825306,584.8409996839488
4343,16076001,Australian International Academy of Education,342.04749589825354,413.8648409137063
4344,16075999,Geelong High School,387.49664931766114,553.2245920536116
4345,16075998,Essendon North Primary School,81.84432210523948,721.8573028419983
4346,16075994,Village School,504.1626100943778,901.6575365294638
4347,15663952,Mount Scopus Memorial College - Gandel Besen House Campus,391.4002230680717,413.9416932183413
4348,15137961,Gaayip-Yagila Primary School,1836.2340525858403,3084.876591831919
4349,16075992,Traralgon College,738.7607820586808,826.8742668140379
4350,14738802,St Mary's School,210.02305993311344,424.68021783335354
4351,16075978,Advance College of Education Incorporated - Mornington Campus,1091.6641068351262,1992.481887214255
4352,14320398,Box Hill Senior Secondary College,873.2726607751765,958.1220513297726
4353,16075973,Sacred Heart School - Senior School,536.1810200250038,655.2766109173342
4354,15694325,Wesley College - St Kilda Road Junior Campus,744.124437533149,780.3706096433676
4355,2017912437,Rossbourne School,554.2547432012747,642.6269399974145
4356,16075967,St Kevin's School,756.5600993727209,831.3036380047706
4357,16075963,The Geelong College Preparatory School,538.9921125395468,644.3120543099039
4358,16075959,Salesian College Chadstone,661.2525861730538,869.6470662332571
4359,16075961,St Monica's College,361.64559866855126,479.23786378701953
4360,16075960,Tullamarine Primary School,495.833463552893,932.8767602636684
4361,10533956,St Scholastica's School,112.1014583776363,904.1856676872266
4362,16075946,Aldercourt Primary School,208.27029474788063,1059.2212754833365
4363,13826662,Mill Park Primary School,1163.1113724046436,1582.5210740688137
4364,16075942,Casey Fields Primary School,639.095140184013,1186.46942407069
4365,16075936,Gaayip-Yagila Primary School,296.9395454778532,3782.225292279041
4366,16075935,Strathfieldsaye Primary School,234.7866217937448,1736.46089678344
4367,16075929,River Nile School,568.8025347587213,621.276993452244
4368,16075930,Eltham College - Lonsdale Street Campus,380.21833180359033,607.5632504424943
4369,16075913,Holmes Grammar School,108.64194047346967,345.9067673743775
4370,16075904,Sunbury College,209.10329889961517,715.6583164231024
4371,16075898,Hartwell Primary School,327.3355010530465,678.944271249448
4372,16075897,Hester Hornbrook Academy - City Campus,524.2482771691461,600.1925621675173
4373,16075896,Glenroy Private,299.9437773568374,773.6190916741616
4374,16075894,Kent Park Primary School,673.4000336459145,1021.131414352329
4375,16075893,Wonthaggi Primary School,863.9166581654018,1126.8732245387157
4376,16075891,Murrumbeena Primary School,778.4433744964807,955.4700421467847
4377,16075890,St Anthony's School,1403.7178971561573,1618.340567156213
4378,16075887,Princes Hill Secondary College,50.15737720217653,291.6274764872915
4379,15361231,St Peter's College - Clyde North Campus,668.513982342812,831.3808191457114
4380,16075882,Tarneit Rise Primary School,1261.1500942695131,1422.0042290218778
4381,16075880,Glen Eira College,448.3808974646936,590.0120807908498
4382,16075878,Al Iman College,1459.3304289799196,1581.0995602558978
4383,15466143,Australian International Academy of Education,299.8439766291248,431.61081593622185
4384,15951595,"Preshil, The Margaret Lyttle Memorial School",187.4541347787388,364.52919664583806
4385,16075870,Our Lady of the Way Catholic Primary School,295.0134127718263,1397.0017182465072
4386,16075862,The King David School - Junior School,592.0650507372287,720.4624082864208
4387,16075859,Tootgarook Primary School,778.6125582563553,1622.4064354427653
4388,16075858,Tootgarook Primary School,778.6125582563553,1622.4064354427653
4389,16075856,Tootgarook Primary School,778.6125582563553,1622.4064354427653
4390,16075854,Melbourne Montessori School - Grange Road Campus,519.1981236971498,712.0540384200631
4391,16075853,Grace Christian College Wodonga,207.6474325603581,1733.5319258848383
4392,16075851,Prahran High School,768.8963431972675,799.6035124261294
4393,16075850,St Joseph's College Mildura - VCAL Precinct Campus,64.42346313783202,153.73543286635288
4394,16075848,Kananook Primary School,856.3403208406392,1403.3243450712189
4395,16075845,St Mel's School,676.0515534745603,874.9612280443283
4396,14035697,Our Lady of the Way Catholic Primary School,234.64777357801503,1548.4664840126418
4397,16075837,Holy Spirit Parish School,468.5595967008902,557.1497471609947
4398,16075836,St Kevin's School,42.04497070111529,302.5314530140526
4399,16058772,Lower Plenty Primary School,396.25258964249656,884.3379293003912
4400,16075830,St Kilda Primary School,89.8057790911778,501.98455919600946
4401,15118457,SEDA College (Victoria) - Basketball Burwood,663.2087677485825,894.8797629216156
4402,16075825,Holy Spirit Parish School,579.1898290951625,656.2975999226675
4403,15118974,Fawkner Primary School,184.4203869154108,792.7592995903278
4404,16075820,Cranbourne East Primary School,328.3189988058481,584.1883610765555
4405,16075816,Mount Dandenong Primary School,528.0654137599003,2595.743630574481
4406,16075817,Rosewood Downs Primary School,636.6786870243608,1007.2685869913627
4407,16075815,Southmoor Primary School,1178.3105303135412,1312.8141351456495
4408,16075814,The Currajong School,626.6559536336747,700.7551879606293
4409,16075812,Glowrey Catholic Primary School,684.6339345900452,1168.090014235975
4410,16075810,Kilmore Primary School,832.3661635101986,932.6642618182232
4411,14556929,Wallan Primary School,519.9298651539624,1653.0848944514337
4412,16075801,St Augustine's School,86.25097818417538,637.6772195505774
4413,16075800,Victorian College Of The Arts Secondary School,428.6624039034252,529.3267863461168
4414,16075799,Ararat Secondary College,225.66046505355013,976.6905156070819
4415,16075798,Yarraville West Primary School,664.4077677692559,808.8209735081
4416,16075790,Stella Maris Catholic Primary School,1380.8989291630485,1425.8849439240691
4417,15831027,Ozford College - Ozford College Campus,240.2562788817361,263.0743430668272
4418,15307392,Rosewood Downs Primary School,1094.1016440132946,1821.018328752397
4419,16075782,Mildura Senior College,748.2627430323614,996.8885003799851
4420,16075773,Baden Powell P-9 College-Tarneit Campus,341.68883545248855,799.2313831102043
4421,14581173,St Joseph's School,513.741623614874,762.6631101978179
4422,14314974,Bittern Primary School,465.5173727766225,2439.7364196537096
4423,15671712,Oakleigh Primary School,293.4479566949436,624.5718402538582
4424,15761838,St Thomas More's School,562.6890160472592,867.05701475837
4425,16075766,Mordialloc Beach Primary School,813.2538428158664,946.9671393022031
4426,11251299,The Kilmore International School,695.0214245843472,985.0282383982673
4427,16075758,Melbourne Girls Grammar,267.1896842844295,458.92421993583474
4428,16075757,Doxa School Bendigo,1111.0687778697752,1235.9971201064807
4429,16075756,Preston South Primary School,180.16948979293952,390.96498539274336
4430,16075755,Preston South Primary School,180.16948979293952,390.96498539274336
4431,16075744,St Joseph's School,175.9976641355835,355.12273566532673
4432,16075742,Caulfield Junior College,487.4056916716493,620.2297051442082
4433,15028336,Yarra Primary School,420.7567385409068,600.4290762277928
4434,16075733,Austin Hospital School,267.24529498024964,598.9632997275887
4435,16075731,Preston Reservoir Adult Community Education Inc | PRACE College,522.3386801206474,756.6168525038269
4436,16075723,Narre Warren South P-12 College,712.7665296149532,1032.9903368994928
4437,16075717,Ballarat Grammar,502.8424819422652,1033.7074306225215
4438,14843042,Alexandra Primary School,569.0027753820277,621.0268793793576
4439,15935146,Oakleigh Primary School,497.9351614260426,789.3034094632898
4440,16075704,Beaumaris Primary School,601.2616192537321,842.0326923610529
4441,16075701,Dinjerra Primary School,946.0888379134836,994.7934088566822
4442,16075694,Valkstone Primary School,272.10834810826145,755.0271028684015
4443,16075689,Fountain Gate Primary School,837.7766181677245,1437.0019484047436
4444,16075679,Balwyn Primary School,446.2922671024261,499.456625646365
4445,16075678,Norris Bank Primary School,439.28301865680135,1098.6921026217326
4446,15373864,Mansfield Primary School,870.2071937862786,1174.5807450573748
4447,15134113,Le Page Primary School,737.5196376881252,835.585185033829
4448,16075671,St Justin's School,749.1545863876154,1169.5308708914044
4449,14620648,North Melbourne Primary School,230.1661197985278,350.2947891177343
4450,16075664,St John the Baptist's School,507.9700020023473,522.3025006944922
4451,16075662,Malvern Central School,888.7028324243988,927.4979941379256
4452,16075661,Brunswick East Primary School,828.3967164295325,997.2828441599008
4453,16075660,Portarlington Primary School,968.3875763414288,6012.294304065384
4454,16075659,St Kilda Primary School,67.14002137393534,484.97961238198104
4455,16075658,Strathaird Primary School,1042.012628727257,1372.4829530825027
4456,16075657,Wodonga West Primary School,287.03031904649043,447.23373343403335
4457,14045802,Eltham College - King Street Campus,136.86393519280682,329.19778120975315
4458,16075655,Morwell Park Primary School,1065.5985962327195,1336.7094918613277
4459,16075654,Our Lady of Lourdes School,288.72627837150765,830.3552432338334
4460,16075652,Auburn High School,632.2970735119449,708.7317637918304
4461,16075648,St Margaret Mary's School,525.5756430031978,972.921280195845
4462,16075645,Le Page Primary School,498.51404060807056,688.0640949427534
4463,16075640,Newcomb Secondary College,206.9761140837334,529.9130158582224
4464,16075636,Drysdale Primary School,345.5434038671291,516.3223649352445
4465,16075632,Village School,486.866083109505,1131.65714453935
4466,16075630,Mount Waverley Primary School,701.7292325243384,891.451231364735
4467,16075627,Wilandra Rise Primary School,819.1139627602562,953.4257306426629
4468,16075623,Greensborough Secondary College,974.0769255432638,1228.0879005056042
4469,16075619,Kew Primary School,154.38040636619203,232.66406038214487
4470,16075618,St Thomas More School,933.3088030503644,972.0740607673748
4471,16075614,Alia College,656.8672286641879,800.8260988311052
4472,16075613,St Catherine of Siena Catholic Primary School,1112.03851917703,1571.4876829242883
4473,16075605,Rosanna Golf Links Primary School,256.9419038160872,519.561582971233
4474,16075602,Alamanda K-9 College,844.4456818366262,1246.6874232893877
4475,16075601,Glenroy West Primary School,1113.1626322674074,1243.9660378827402
4476,16075595,Our Lady of the Assumption School,727.2872272338204,1053.1303243911689
4477,16075550,Christian Brothers' College - Balaclava Campus,206.67216910567183,422.827478106276
4478,16075591,St Joseph's School,483.09322666883537,618.8682520789097
4479,16075587,St Richard's Primary School,413.92083749278737,1026.9291210273816
4480,15810694,Baden Powell P-9 College-Tarneit Campus,261.69770664882753,589.7270718631224
4481,16075581,Melbourne Grammar School - Wadhurst Campus,515.749323517827,598.0856336104712
4482,14109981,Flemington Primary School,503.996590410117,657.1535682197245
4483,16075572,Essendon North Primary School,289.98484052160444,837.7590501628988
4484,16075570,"Preshil, The Margaret Lyttle Memorial School - Blackhall-Kalimna Preshil Senior School",122.66207518179208,366.2704353466115
